"variable","original_variable","module","n_total","n_missing","pct_missing","n_observed","initial_reading"
"lab__LBXSAL","LBXSAL","Labs",10175,3622,35.597051597051596,6553,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXSBU","LBXSBU","Labs",10175,3622,35.597051597051596,6553,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXSC3SI","LBXSC3SI","Labs",10175,3622,35.597051597051596,6553,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXSCLSI","LBXSCLSI","Labs",10175,3622,35.597051597051596,6553,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXSCR","LBXSCR","Labs",10175,3622,35.597051597051596,6553,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXSGL","LBXSGL","Labs",10175,3622,35.597051597051596,6553,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXSNASI","LBXSNASI","Labs",10175,3622,35.597051597051596,6553,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXSOSSI","LBXSOSSI","Labs",10175,3622,35.597051597051596,6553,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__FSDCH","FSDCH","Questionnaire",10175,3543,34.82063882063882,6632,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD032D","FSD032D","Questionnaire",10175,3542,34.810810810810814,6633,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD032E","FSD032E","Questionnaire",10175,3542,34.810810810810814,6633,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD032F","FSD032F","Questionnaire",10175,3542,34.810810810810814,6633,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DLQ080","DLQ080","Questionnaire",10175,3535,34.74201474201474,6640,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__LBXGH","LBXGH","Labs",10175,3532,34.712530712530715,6643,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__PAD680","PAD680","Questionnaire",10175,3036,29.83783783783784,7139,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ665","PAQ665","Questionnaire",10175,3030,29.77886977886978,7145,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ635","PAQ635","Questionnaire",10175,3028,29.759213759213758,7147,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ650","PAQ650","Questionnaire",10175,3028,29.759213759213758,7147,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ605","PAQ605","Questionnaire",10175,3027,29.74938574938575,7148,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ620","PAQ620","Questionnaire",10175,3027,29.74938574938575,7148,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__URDFLOW1","URDFLOW1","Labs",10175,3025,29.72972972972973,7150,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__SMAQUEX2","SMAQUEX2","Questionnaire",10175,3007,29.552825552825553,7168,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__BPXDI1","BPXDI1","Examination",10175,3003,29.513513513513512,7172,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BPXSY1","BPXSY1","Examination",10175,3003,29.513513513513512,7172,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BMDAVSAD","BMDAVSAD","Examination",10175,2957,29.061425061425062,7218,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BMXSAD1","BMXSAD1","Examination",10175,2957,29.061425061425062,7218,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BMXSAD2","BMXSAD2","Examination",10175,2957,29.061425061425062,7218,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"dem__MIALANG","MIALANG","Demographic",10175,2864,28.147420147420146,7311,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"dem__MIAPROXY","MIAPROXY","Demographic",10175,2863,28.137592137592137,7312,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"dem__MIAINTRP","MIAINTRP","Demographic",10175,2862,28.127764127764127,7313,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"quest__DBD900","DBD900","Questionnaire",10175,2851,28.01965601965602,7324,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__BMXLEG","BMXLEG","Examination",10175,2773,27.25307125307125,7402,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BPXDI3","BPXDI3","Examination",10175,2767,27.194103194103196,7408,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BPXSY3","BPXSY3","Examination",10175,2767,27.194103194103196,7408,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BPXDI2","BPXDI2","Examination",10175,2766,27.184275184275183,7409,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BPXSY2","BPXSY2","Examination",10175,2766,27.184275184275183,7409,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BPAARM","BPAARM","Examination",10175,2640,25.945945945945947,7535,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BPAEN2","BPAEN2","Examination",10175,2638,25.926289926289925,7537,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BPAEN3","BPAEN3","Examination",10175,2638,25.926289926289925,7537,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BPAEN1","BPAEN1","Examination",10175,2636,25.906633906633907,7539,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BPACSZ","BPACSZ","Examination",10175,2633,25.877149877149876,7542,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BPXPLS","BPXPLS","Examination",10175,2626,25.808353808353807,7549,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BPXML1","BPXML1","Examination",10175,2622,25.76904176904177,7553,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BPXPTY","BPXPTY","Examination",10175,2611,25.66093366093366,7564,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"lab__LBXTTG","LBXTTG","Labs",10175,2598,25.533169533169534,7577,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDHDD","LBDHDD","Labs",10175,2551,25.07125307125307,7624,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDHDDSI","LBDHDDSI","Labs",10175,2551,25.07125307125307,7624,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDTCSI","LBDTCSI","Labs",10175,2551,25.07125307125307,7624,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXTC","LBXTC","Labs",10175,2551,25.07125307125307,7624,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDHBG","LBDHBG","Labs",10175,2523,24.796068796068795,7652,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDHD","LBDHD","Labs",10175,2523,24.796068796068795,7652,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDHEG","LBDHEG","Labs",10175,2519,24.756756756756758,7656,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDHEM","LBDHEM","Labs",10175,2519,24.756756756756758,7656,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXHBC","LBXHBC","Labs",10175,2519,24.756756756756758,7656,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"exam__MGXH2T3","MGXH2T3","Examination",10175,2511,24.678132678132677,7664,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGXH2T3E","MGXH2T3E","Examination",10175,2511,24.678132678132677,7664,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGXH2T2","MGXH2T2","Examination",10175,2503,24.5995085995086,7672,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGXH2T2E","MGXH2T2E","Examination",10175,2503,24.5995085995086,7672,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGDCGSZ","MGDCGSZ","Examination",10175,2498,24.55036855036855,7677,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGXH2T1","MGXH2T1","Examination",10175,2493,24.5012285012285,7682,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGXH2T1E","MGXH2T1E","Examination",10175,2493,24.5012285012285,7682,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGQ070","MGQ070","Examination",10175,2424,23.823095823095823,7751,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGQ100","MGQ100","Examination",10175,2423,23.813267813267814,7752,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGXH1T3","MGXH1T3","Examination",10175,2389,23.479115479115478,7786,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGXH1T3E","MGXH1T3E","Examination",10175,2389,23.479115479115478,7786,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGXH1T2","MGXH1T2","Examination",10175,2386,23.44963144963145,7789,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGXH1T2E","MGXH1T2E","Examination",10175,2386,23.44963144963145,7789,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGXH1T1","MGXH1T1","Examination",10175,2377,23.36117936117936,7798,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGXH1T1E","MGXH1T1E","Examination",10175,2377,23.36117936117936,7798,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGAPHAND","MGAPHAND","Examination",10175,2368,23.272727272727273,7807,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGATHAND","MGATHAND","Examination",10175,2368,23.272727272727273,7807,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGD130","MGD130","Examination",10175,2368,23.272727272727273,7807,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__MGQ90DG","MGQ90DG","Examination",10175,2368,23.272727272727273,7807,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__PUQ110","PUQ110","Questionnaire",10175,2365,23.243243243243242,7810,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PUQ100","PUQ100","Questionnaire",10175,2364,23.233415233415233,7811,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__URDACT","URDACT","Labs",10175,2123,20.864864864864863,8052,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__URXCRS","URXCRS","Labs",10175,2123,20.864864864864863,8052,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__URXUCR","URXUCR","Labs",10175,2123,20.864864864864863,8052,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__URXUMA","URXUMA","Labs",10175,2123,20.864864864864863,8052,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__URXUMS","URXUMS","Labs",10175,2123,20.864864864864863,8052,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__URXVOL1","URXVOL1","Labs",10175,2118,20.815724815724817,8057,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXHBS","LBXHBS","Labs",10175,1914,18.81081081081081,8261,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXHA","LBXHA","Labs",10175,1911,18.781326781326783,8264,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__FSQ162","FSQ162","Questionnaire",10175,1909,18.76167076167076,8266,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__MGDEXSTS","MGDEXSTS","Examination",10175,1884,18.515970515970515,8291,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__SMQ872","SMQ872","Questionnaire",10175,1744,17.14004914004914,8431,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__MCQ203","MCQ203","Questionnaire",10175,1703,16.737100737100736,8472,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__HSQ500","HSQ500","Questionnaire",10175,1700,16.707616707616708,8475,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__HSQ510","HSQ510","Questionnaire",10175,1700,16.707616707616708,8475,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__HSQ520","HSQ520","Questionnaire",10175,1700,16.707616707616708,8475,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__LBDBANO","LBDBANO","Labs",10175,1656,16.275184275184277,8519,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDEONO","LBDEONO","Labs",10175,1656,16.275184275184277,8519,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDLYMNO","LBDLYMNO","Labs",10175,1656,16.275184275184277,8519,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDMONO","LBDMONO","Labs",10175,1656,16.275184275184277,8519,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDNENO","LBDNENO","Labs",10175,1656,16.275184275184277,8519,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXBAPCT","LBXBAPCT","Labs",10175,1656,16.275184275184277,8519,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXEOPCT","LBXEOPCT","Labs",10175,1656,16.275184275184277,8519,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXLYPCT","LBXLYPCT","Labs",10175,1656,16.275184275184277,8519,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXMOPCT","LBXMOPCT","Labs",10175,1656,16.275184275184277,8519,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXNEPCT","LBXNEPCT","Labs",10175,1656,16.275184275184277,8519,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXHCT","LBXHCT","Labs",10175,1631,16.029484029484028,8544,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXHGB","LBXHGB","Labs",10175,1631,16.029484029484028,8544,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXMC","LBXMC","Labs",10175,1631,16.029484029484028,8544,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXMCHSI","LBXMCHSI","Labs",10175,1631,16.029484029484028,8544,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXMCVSI","LBXMCVSI","Labs",10175,1631,16.029484029484028,8544,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXMPSI","LBXMPSI","Labs",10175,1631,16.029484029484028,8544,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXPLTSI","LBXPLTSI","Labs",10175,1631,16.029484029484028,8544,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXRBCSI","LBXRBCSI","Labs",10175,1631,16.029484029484028,8544,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXRDW","LBXRDW","Labs",10175,1631,16.029484029484028,8544,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXWBCSI","LBXWBCSI","Labs",10175,1631,16.029484029484028,8544,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__HEQ010","HEQ010","Questionnaire",10175,1603,15.754299754299755,8572,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__HEQ030","HEQ030","Questionnaire",10175,1603,15.754299754299755,8572,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__MCQ082","MCQ082","Questionnaire",10175,1603,15.754299754299755,8572,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__MCQ086","MCQ086","Questionnaire",10175,1603,15.754299754299755,8572,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__MCQ092","MCQ092","Questionnaire",10175,1603,15.754299754299755,8572,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__MCQ300B","MCQ300B","Questionnaire",10175,1603,15.754299754299755,8572,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__HIQ210","HIQ210","Questionnaire",10175,1572,15.44963144963145,8603,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__HIQ270","HIQ270","Questionnaire",10175,1572,15.44963144963145,8603,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__BMXWAIST","BMXWAIST","Examination",10175,1514,14.879606879606879,8661,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__DLQ040","DLQ040","Questionnaire",10175,1395,13.71007371007371,8780,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DLQ050","DLQ050","Questionnaire",10175,1395,13.71007371007371,8780,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DLQ060","DLQ060","Questionnaire",10175,1395,13.71007371007371,8780,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__OHX02CTC","OHX02CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX03CTC","OHX03CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX04CTC","OHX04CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX05CTC","OHX05CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX06CTC","OHX06CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX07CTC","OHX07CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX08CTC","OHX08CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX09CTC","OHX09CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX10CTC","OHX10CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX11CTC","OHX11CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX12CTC","OHX12CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX13CTC","OHX13CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX14CTC","OHX14CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX15CTC","OHX15CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX18CTC","OHX18CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX19CTC","OHX19CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX20CTC","OHX20CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX21CTC","OHX21CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX22CTC","OHX22CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX23CTC","OHX23CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX24CTC","OHX24CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX25CTC","OHX25CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX26CTC","OHX26CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX27CTC","OHX27CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX28CTC","OHX28CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX29CTC","OHX29CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX30CTC","OHX30CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX31CTC","OHX31CTC","Examination",10175,1210,11.891891891891891,8965,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX01TC","OHX01TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX02TC","OHX02TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX03TC","OHX03TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX04TC","OHX04TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX05TC","OHX05TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX06TC","OHX06TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX07TC","OHX07TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX08TC","OHX08TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX09TC","OHX09TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX10TC","OHX10TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX11TC","OHX11TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX12TC","OHX12TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX13TC","OHX13TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX14TC","OHX14TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX15TC","OHX15TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX16TC","OHX16TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX17TC","OHX17TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX18TC","OHX18TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX19TC","OHX19TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX20TC","OHX20TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX21TC","OHX21TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX22TC","OHX22TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX23TC","OHX23TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX24TC","OHX24TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX25TC","OHX25TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX26TC","OHX26TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX27TC","OHX27TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX28TC","OHX28TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
